timestamp,price
2026-06-06 00:00:00+03:00,109.78
2026-06-06 00:15:00+03:00,106.33
2026-06-06 00:30:00+03:00,104.95
2026-06-06 00:45:00+03:00,103.45
2026-06-06 01:00:00+03:00,117.88
2026-06-06 01:15:00+03:00,50.59
2026-06-06 01:30:00+03:00,65.6
2026-06-06 01:45:00+03:00,73.36
2026-06-06 02:00:00+03:00,50.0
2026-06-06 02:15:00+03:00,63.38
2026-06-06 02:30:00+03:00,80.01
2026-06-06 02:45:00+03:00,84.57
2026-06-06 03:00:00+03:00,79.41
2026-06-06 03:15:00+03:00,87.22
2026-06-06 03:30:00+03:00,103.01
2026-06-06 03:45:00+03:00,100.59
2026-06-06 04:00:00+03:00,85.9
2026-06-06 04:15:00+03:00,105.14
2026-06-06 04:30:00+03:00,105.15
2026-06-06 04:45:00+03:00,104.8
2026-06-06 05:00:00+03:00,89.35
2026-06-06 05:15:00+03:00,100.04
2026-06-06 05:30:00+03:00,105.17
2026-06-06 05:45:00+03:00,105.43
2026-06-06 06:00:00+03:00,101.46
2026-06-06 06:15:00+03:00,105.25
2026-06-06 06:30:00+03:00,110.76
2026-06-06 06:45:00+03:00,110.89
2026-06-06 07:00:00+03:00,112.01
2026-06-06 07:15:00+03:00,109.31
2026-06-06 07:30:00+03:00,109.05
2026-06-06 07:45:00+03:00,103.69
2026-06-06 08:00:00+03:00,119.19
2026-06-06 08:15:00+03:00,109.66
2026-06-06 08:30:00+03:00,94.91
2026-06-06 08:45:00+03:00,74.22
2026-06-06 09:00:00+03:00,104.52
2026-06-06 09:15:00+03:00,89.94
2026-06-06 09:30:00+03:00,69.73
2026-06-06 09:45:00+03:00,46.59
2026-06-06 10:00:00+03:00,73.95
2026-06-06 10:15:00+03:00,54.16
2026-06-06 10:30:00+03:00,54.8
2026-06-06 10:45:00+03:00,25.3
2026-06-06 11:00:00+03:00,60.81
2026-06-06 11:15:00+03:00,39.96
2026-06-06 11:30:00+03:00,36.52
2026-06-06 11:45:00+03:00,30.01
2026-06-06 12:00:00+03:00,48.72
2026-06-06 12:15:00+03:00,41.74
2026-06-06 12:30:00+03:00,33.21
2026-06-06 12:45:00+03:00,29.28
2026-06-06 13:00:00+03:00,43.68
2026-06-06 13:15:00+03:00,43.97
2026-06-06 13:30:00+03:00,38.63
2026-06-06 13:45:00+03:00,26.94
2026-06-06 14:00:00+03:00,39.26
2026-06-06 14:15:00+03:00,37.79
2026-06-06 14:30:00+03:00,36.02
2026-06-06 14:45:00+03:00,33.18
2026-06-06 15:00:00+03:00,36.74
2026-06-06 15:15:00+03:00,37.64
2026-06-06 15:30:00+03:00,35.73
2026-06-06 15:45:00+03:00,33.67
2026-06-06 16:00:00+03:00,29.75
2026-06-06 16:15:00+03:00,30.0
2026-06-06 16:30:00+03:00,33.72
2026-06-06 16:45:00+03:00,47.19
2026-06-06 17:00:00+03:00,11.22
2026-06-06 17:15:00+03:00,40.67
2026-06-06 17:30:00+03:00,53.53
2026-06-06 17:45:00+03:00,82.65
2026-06-06 18:00:00+03:00,48.81
2026-06-06 18:15:00+03:00,72.3
2026-06-06 18:30:00+03:00,97.38
2026-06-06 18:45:00+03:00,115.06
2026-06-06 19:00:00+03:00,97.5
2026-06-06 19:15:00+03:00,106.71
2026-06-06 19:30:00+03:00,115.41
2026-06-06 19:45:00+03:00,112.97
2026-06-06 20:00:00+03:00,114.74
2026-06-06 20:15:00+03:00,115.8
2026-06-06 20:30:00+03:00,88.41
2026-06-06 20:45:00+03:00,60.19
2026-06-06 21:00:00+03:00,101.79
2026-06-06 21:15:00+03:00,62.23
2026-06-06 21:30:00+03:00,49.99
2026-06-06 21:45:00+03:00,31.12
2026-06-06 22:00:00+03:00,86.87
2026-06-06 22:15:00+03:00,57.78
2026-06-06 22:30:00+03:00,40.1
2026-06-06 22:45:00+03:00,15.27
2026-06-06 23:00:00+03:00,75.36
2026-06-06 23:15:00+03:00,49.66
2026-06-06 23:30:00+03:00,24.73
2026-06-06 23:45:00+03:00,12.79
