timestamp,price
2025-02-04 01:00:00+02:00,80.04
2025-02-04 02:00:00+02:00,75.61
2025-02-04 03:00:00+02:00,70.05
2025-02-04 04:00:00+02:00,74.6
2025-02-04 05:00:00+02:00,85.04
2025-02-04 06:00:00+02:00,127.63
2025-02-04 07:00:00+02:00,155.41
2025-02-04 08:00:00+02:00,230.0
2025-02-04 09:00:00+02:00,297.28
2025-02-04 10:00:00+02:00,240.09
2025-02-04 11:00:00+02:00,134.94
2025-02-04 12:00:00+02:00,107.38
2025-02-04 13:00:00+02:00,101.91
2025-02-04 14:00:00+02:00,73.11
2025-02-04 15:00:00+02:00,57.0
2025-02-04 16:00:00+02:00,56.65
2025-02-04 17:00:00+02:00,21.17
2025-02-04 18:00:00+02:00,6.34
2025-02-04 19:00:00+02:00,5.9
2025-02-04 20:00:00+02:00,5.41
2025-02-04 21:00:00+02:00,4.53
2025-02-04 22:00:00+02:00,4.34
2025-02-04 23:00:00+02:00,3.8
2025-02-05 00:00:00+02:00,2.88
