timestamp,price
2025-02-07 01:00:00+02:00,3.37
2025-02-07 02:00:00+02:00,2.99
2025-02-07 03:00:00+02:00,2.99
2025-02-07 04:00:00+02:00,3.28
2025-02-07 05:00:00+02:00,3.47
2025-02-07 06:00:00+02:00,4.22
2025-02-07 07:00:00+02:00,5.41
2025-02-07 08:00:00+02:00,6.39
2025-02-07 09:00:00+02:00,7.82
2025-02-07 10:00:00+02:00,10.0
2025-02-07 11:00:00+02:00,8.7
2025-02-07 12:00:00+02:00,8.77
2025-02-07 13:00:00+02:00,11.27
2025-02-07 14:00:00+02:00,12.4
2025-02-07 15:00:00+02:00,12.33
2025-02-07 16:00:00+02:00,12.43
2025-02-07 17:00:00+02:00,12.35
2025-02-07 18:00:00+02:00,13.16
2025-02-07 19:00:00+02:00,22.78
2025-02-07 20:00:00+02:00,23.76
2025-02-07 21:00:00+02:00,19.22
2025-02-07 22:00:00+02:00,9.99
2025-02-07 23:00:00+02:00,7.92
2025-02-08 00:00:00+02:00,5.94
