timestamp,price
2025-02-11 01:00:00+02:00,30.67
2025-02-11 02:00:00+02:00,25.3
2025-02-11 03:00:00+02:00,15.14
2025-02-11 04:00:00+02:00,10.52
2025-02-11 05:00:00+02:00,12.67
2025-02-11 06:00:00+02:00,29.9
2025-02-11 07:00:00+02:00,47.5
2025-02-11 08:00:00+02:00,74.59
2025-02-11 09:00:00+02:00,92.49
2025-02-11 10:00:00+02:00,79.26
2025-02-11 11:00:00+02:00,74.31
2025-02-11 12:00:00+02:00,75.99
2025-02-11 13:00:00+02:00,70.23
2025-02-11 14:00:00+02:00,67.93
2025-02-11 15:00:00+02:00,54.22
2025-02-11 16:00:00+02:00,35.04
2025-02-11 17:00:00+02:00,36.91
2025-02-11 18:00:00+02:00,47.5
2025-02-11 19:00:00+02:00,40.38
2025-02-11 20:00:00+02:00,29.54
2025-02-11 21:00:00+02:00,17.05
2025-02-11 22:00:00+02:00,17.75
2025-02-11 23:00:00+02:00,6.27
2025-02-12 00:00:00+02:00,4.29
