timestamp,price
2025-02-13 01:00:00+02:00,18.92
2025-02-13 02:00:00+02:00,16.44
2025-02-13 03:00:00+02:00,15.82
2025-02-13 04:00:00+02:00,14.89
2025-02-13 05:00:00+02:00,15.0
2025-02-13 06:00:00+02:00,18.35
2025-02-13 07:00:00+02:00,50.0
2025-02-13 08:00:00+02:00,71.7
2025-02-13 09:00:00+02:00,100.0
2025-02-13 10:00:00+02:00,110.3
2025-02-13 11:00:00+02:00,99.92
2025-02-13 12:00:00+02:00,100.0
2025-02-13 13:00:00+02:00,108.3
2025-02-13 14:00:00+02:00,87.58
2025-02-13 15:00:00+02:00,88.28
2025-02-13 16:00:00+02:00,85.32
2025-02-13 17:00:00+02:00,115.0
2025-02-13 18:00:00+02:00,123.5
2025-02-13 19:00:00+02:00,118.72
2025-02-13 20:00:00+02:00,125.58
2025-02-13 21:00:00+02:00,120.05
2025-02-13 22:00:00+02:00,121.2
2025-02-13 23:00:00+02:00,99.99
2025-02-14 00:00:00+02:00,94.14
