timestamp,price
2025-02-09 01:00:00+02:00,24.99
2025-02-09 02:00:00+02:00,21.45
2025-02-09 03:00:00+02:00,10.64
2025-02-09 04:00:00+02:00,10.51
2025-02-09 05:00:00+02:00,10.0
2025-02-09 06:00:00+02:00,6.19
2025-02-09 07:00:00+02:00,6.08
2025-02-09 08:00:00+02:00,5.84
2025-02-09 09:00:00+02:00,5.9
2025-02-09 10:00:00+02:00,10.0
2025-02-09 11:00:00+02:00,21.17
2025-02-09 12:00:00+02:00,17.36
2025-02-09 13:00:00+02:00,10.0
2025-02-09 14:00:00+02:00,12.12
2025-02-09 15:00:00+02:00,5.66
2025-02-09 16:00:00+02:00,4.54
2025-02-09 17:00:00+02:00,4.0
2025-02-09 18:00:00+02:00,6.39
2025-02-09 19:00:00+02:00,4.08
2025-02-09 20:00:00+02:00,3.54
2025-02-09 21:00:00+02:00,3.17
2025-02-09 22:00:00+02:00,3.0
2025-02-09 23:00:00+02:00,2.81
2025-02-10 00:00:00+02:00,2.45
