timestamp,price
2025-02-06 01:00:00+02:00,3.26
2025-02-06 02:00:00+02:00,3.35
2025-02-06 03:00:00+02:00,3.42
2025-02-06 04:00:00+02:00,3.62
2025-02-06 05:00:00+02:00,17.88
2025-02-06 06:00:00+02:00,48.13
2025-02-06 07:00:00+02:00,59.99
2025-02-06 08:00:00+02:00,140.06
2025-02-06 09:00:00+02:00,201.68
2025-02-06 10:00:00+02:00,179.16
2025-02-06 11:00:00+02:00,159.4
2025-02-06 12:00:00+02:00,123.64
2025-02-06 13:00:00+02:00,96.37
2025-02-06 14:00:00+02:00,81.42
2025-02-06 15:00:00+02:00,63.47
2025-02-06 16:00:00+02:00,34.99
2025-02-06 17:00:00+02:00,35.0
2025-02-06 18:00:00+02:00,36.02
2025-02-06 19:00:00+02:00,29.18
2025-02-06 20:00:00+02:00,9.86
2025-02-06 21:00:00+02:00,3.22
2025-02-06 22:00:00+02:00,3.32
2025-02-06 23:00:00+02:00,3.31
2025-02-07 00:00:00+02:00,3.02
