timestamp,price
2025-02-12 01:00:00+02:00,3.49
2025-02-12 02:00:00+02:00,3.47
2025-02-12 03:00:00+02:00,3.47
2025-02-12 04:00:00+02:00,5.02
2025-02-12 05:00:00+02:00,5.94
2025-02-12 06:00:00+02:00,35.47
2025-02-12 07:00:00+02:00,70.11
2025-02-12 08:00:00+02:00,115.91
2025-02-12 09:00:00+02:00,165.0
2025-02-12 10:00:00+02:00,138.03
2025-02-12 11:00:00+02:00,134.58
2025-02-12 12:00:00+02:00,119.96
2025-02-12 13:00:00+02:00,136.01
2025-02-12 14:00:00+02:00,115.25
2025-02-12 15:00:00+02:00,115.01
2025-02-12 16:00:00+02:00,103.66
2025-02-12 17:00:00+02:00,81.6
2025-02-12 18:00:00+02:00,85.05
2025-02-12 19:00:00+02:00,88.41
2025-02-12 20:00:00+02:00,64.46
2025-02-12 21:00:00+02:00,51.53
2025-02-12 22:00:00+02:00,42.14
2025-02-12 23:00:00+02:00,30.01
2025-02-13 00:00:00+02:00,16.06
