timestamp,price
2025-08-03 00:00:00+03:00,6.43
2025-08-03 01:00:00+03:00,4.55
2025-08-03 02:00:00+03:00,4.4
2025-08-03 03:00:00+03:00,4.11
2025-08-03 04:00:00+03:00,4.04
2025-08-03 05:00:00+03:00,4.1
2025-08-03 06:00:00+03:00,4.24
2025-08-03 07:00:00+03:00,4.84
2025-08-03 08:00:00+03:00,5.04
2025-08-03 09:00:00+03:00,4.12
2025-08-03 10:00:00+03:00,2.25
2025-08-03 11:00:00+03:00,1.24
2025-08-03 12:00:00+03:00,0.81
2025-08-03 13:00:00+03:00,0.3
2025-08-03 14:00:00+03:00,1.0
2025-08-03 15:00:00+03:00,1.68
2025-08-03 16:00:00+03:00,2.35
2025-08-03 17:00:00+03:00,3.47
2025-08-03 18:00:00+03:00,28.0
2025-08-03 19:00:00+03:00,52.47
2025-08-03 20:00:00+03:00,52.25
2025-08-03 21:00:00+03:00,40.47
2025-08-03 22:00:00+03:00,44.19
2025-08-03 23:00:00+03:00,29.43
