timestamp,price
2025-08-16 00:00:00+03:00,-2.43
2025-08-16 01:00:00+03:00,2.39
2025-08-16 02:00:00+03:00,2.41
2025-08-16 03:00:00+03:00,2.24
2025-08-16 04:00:00+03:00,2.0
2025-08-16 05:00:00+03:00,1.51
2025-08-16 06:00:00+03:00,2.27
2025-08-16 07:00:00+03:00,2.72
2025-08-16 08:00:00+03:00,2.82
2025-08-16 09:00:00+03:00,2.77
2025-08-16 10:00:00+03:00,2.78
2025-08-16 11:00:00+03:00,3.51
2025-08-16 12:00:00+03:00,2.74
2025-08-16 13:00:00+03:00,0.62
2025-08-16 14:00:00+03:00,0.01
2025-08-16 15:00:00+03:00,0.07
2025-08-16 16:00:00+03:00,0.52
2025-08-16 17:00:00+03:00,3.0
2025-08-16 18:00:00+03:00,8.0
2025-08-16 19:00:00+03:00,20.83
2025-08-16 20:00:00+03:00,7.99
2025-08-16 21:00:00+03:00,2.92
2025-08-16 22:00:00+03:00,3.12
2025-08-16 23:00:00+03:00,2.68
