timestamp,price
2025-08-20 00:00:00+03:00,3.7
2025-08-20 01:00:00+03:00,3.26
2025-08-20 02:00:00+03:00,3.0
2025-08-20 03:00:00+03:00,2.75
2025-08-20 04:00:00+03:00,2.99
2025-08-20 05:00:00+03:00,3.23
2025-08-20 06:00:00+03:00,3.94
2025-08-20 07:00:00+03:00,32.01
2025-08-20 08:00:00+03:00,62.2
2025-08-20 09:00:00+03:00,79.99
2025-08-20 10:00:00+03:00,69.17
2025-08-20 11:00:00+03:00,21.43
2025-08-20 12:00:00+03:00,25.0
2025-08-20 13:00:00+03:00,17.87
2025-08-20 14:00:00+03:00,19.08
2025-08-20 15:00:00+03:00,19.87
2025-08-20 16:00:00+03:00,37.51
2025-08-20 17:00:00+03:00,78.25
2025-08-20 18:00:00+03:00,84.58
2025-08-20 19:00:00+03:00,100.61
2025-08-20 20:00:00+03:00,108.15
2025-08-20 21:00:00+03:00,95.15
2025-08-20 22:00:00+03:00,97.24
2025-08-20 23:00:00+03:00,71.78
