timestamp,price
2025-06-13 00:00:00+03:00,3.68
2025-06-13 01:00:00+03:00,3.9
2025-06-13 02:00:00+03:00,3.56
2025-06-13 03:00:00+03:00,2.45
2025-06-13 04:00:00+03:00,2.07
2025-06-13 05:00:00+03:00,2.92
2025-06-13 06:00:00+03:00,5.28
2025-06-13 07:00:00+03:00,49.98
2025-06-13 08:00:00+03:00,86.5
2025-06-13 09:00:00+03:00,76.25
2025-06-13 10:00:00+03:00,39.62
2025-06-13 11:00:00+03:00,14.54
2025-06-13 12:00:00+03:00,18.23
2025-06-13 13:00:00+03:00,18.69
2025-06-13 14:00:00+03:00,8.0
2025-06-13 15:00:00+03:00,15.37
2025-06-13 16:00:00+03:00,15.94
2025-06-13 17:00:00+03:00,26.25
2025-06-13 18:00:00+03:00,32.71
2025-06-13 19:00:00+03:00,84.38
2025-06-13 20:00:00+03:00,103.1
2025-06-13 21:00:00+03:00,80.03
2025-06-13 22:00:00+03:00,80.05
2025-06-13 23:00:00+03:00,38.94
