timestamp,price
2025-06-19 00:00:00+03:00,0.0
2025-06-19 01:00:00+03:00,-0.01
2025-06-19 02:00:00+03:00,-0.1
2025-06-19 03:00:00+03:00,-0.28
2025-06-19 04:00:00+03:00,-0.05
2025-06-19 05:00:00+03:00,0.0
2025-06-19 06:00:00+03:00,2.3
2025-06-19 07:00:00+03:00,3.09
2025-06-19 08:00:00+03:00,3.69
2025-06-19 09:00:00+03:00,4.28
2025-06-19 10:00:00+03:00,2.68
2025-06-19 11:00:00+03:00,0.32
2025-06-19 12:00:00+03:00,-0.13
2025-06-19 13:00:00+03:00,-1.66
2025-06-19 14:00:00+03:00,-1.97
2025-06-19 15:00:00+03:00,-2.22
2025-06-19 16:00:00+03:00,-1.71
2025-06-19 17:00:00+03:00,-1.3
2025-06-19 18:00:00+03:00,0.0
2025-06-19 19:00:00+03:00,1.33
2025-06-19 20:00:00+03:00,1.62
2025-06-19 21:00:00+03:00,1.65
2025-06-19 22:00:00+03:00,1.45
2025-06-19 23:00:00+03:00,1.04
