timestamp,price
2025-06-15 00:00:00+03:00,-0.21
2025-06-15 01:00:00+03:00,-1.02
2025-06-15 02:00:00+03:00,-1.03
2025-06-15 03:00:00+03:00,-0.49
2025-06-15 04:00:00+03:00,-0.21
2025-06-15 05:00:00+03:00,0.0
2025-06-15 06:00:00+03:00,1.81
2025-06-15 07:00:00+03:00,4.25
2025-06-15 08:00:00+03:00,5.04
2025-06-15 09:00:00+03:00,5.14
2025-06-15 10:00:00+03:00,4.5
2025-06-15 11:00:00+03:00,0.94
2025-06-15 12:00:00+03:00,-0.02
2025-06-15 13:00:00+03:00,-1.19
2025-06-15 14:00:00+03:00,-5.46
2025-06-15 15:00:00+03:00,-3.28
2025-06-15 16:00:00+03:00,-0.52
2025-06-15 17:00:00+03:00,2.28
2025-06-15 18:00:00+03:00,5.71
2025-06-15 19:00:00+03:00,7.99
2025-06-15 20:00:00+03:00,8.0
2025-06-15 21:00:00+03:00,4.53
2025-06-15 22:00:00+03:00,3.39
2025-06-15 23:00:00+03:00,1.16
