timestamp,price
2025-06-29 00:00:00+03:00,0.14
2025-06-29 01:00:00+03:00,1.58
2025-06-29 02:00:00+03:00,0.19
2025-06-29 03:00:00+03:00,0.06
2025-06-29 04:00:00+03:00,0.02
2025-06-29 05:00:00+03:00,0.0
2025-06-29 06:00:00+03:00,-0.06
2025-06-29 07:00:00+03:00,-0.1
2025-06-29 08:00:00+03:00,-0.5
2025-06-29 09:00:00+03:00,-0.93
2025-06-29 10:00:00+03:00,-0.11
2025-06-29 11:00:00+03:00,-1.0
2025-06-29 12:00:00+03:00,-2.01
2025-06-29 13:00:00+03:00,-5.4
2025-06-29 14:00:00+03:00,-18.63
2025-06-29 15:00:00+03:00,-21.39
2025-06-29 16:00:00+03:00,-13.51
2025-06-29 17:00:00+03:00,-1.74
2025-06-29 18:00:00+03:00,-0.01
2025-06-29 19:00:00+03:00,0.32
2025-06-29 20:00:00+03:00,2.29
2025-06-29 21:00:00+03:00,2.32
2025-06-29 22:00:00+03:00,1.78
2025-06-29 23:00:00+03:00,0.47
