timestamp,price
2026-04-16 00:00:00+03:00,132.15
2026-04-16 00:15:00+03:00,122.19
2026-04-16 00:30:00+03:00,116.85
2026-04-16 00:45:00+03:00,104.48
2026-04-16 01:00:00+03:00,89.22
2026-04-16 01:15:00+03:00,106.41
2026-04-16 01:30:00+03:00,101.04
2026-04-16 01:45:00+03:00,97.09
2026-04-16 02:00:00+03:00,102.21
2026-04-16 02:15:00+03:00,98.28
2026-04-16 02:30:00+03:00,100.72
2026-04-16 02:45:00+03:00,100.15
2026-04-16 03:00:00+03:00,100.02
2026-04-16 03:15:00+03:00,101.41
2026-04-16 03:30:00+03:00,100.87
2026-04-16 03:45:00+03:00,98.95
2026-04-16 04:00:00+03:00,97.01
2026-04-16 04:15:00+03:00,99.05
2026-04-16 04:30:00+03:00,99.96
2026-04-16 04:45:00+03:00,99.98
2026-04-16 05:00:00+03:00,97.27
2026-04-16 05:15:00+03:00,102.2
2026-04-16 05:30:00+03:00,138.28
2026-04-16 05:45:00+03:00,149.64
2026-04-16 06:00:00+03:00,145.76
2026-04-16 06:15:00+03:00,150.0
2026-04-16 06:30:00+03:00,156.83
2026-04-16 06:45:00+03:00,168.79
2026-04-16 07:00:00+03:00,169.62
2026-04-16 07:15:00+03:00,177.98
2026-04-16 07:30:00+03:00,178.17
2026-04-16 07:45:00+03:00,177.98
2026-04-16 08:00:00+03:00,176.66
2026-04-16 08:15:00+03:00,173.51
2026-04-16 08:30:00+03:00,160.47
2026-04-16 08:45:00+03:00,150.0
2026-04-16 09:00:00+03:00,180.08
2026-04-16 09:15:00+03:00,172.29
2026-04-16 09:30:00+03:00,158.78
2026-04-16 09:45:00+03:00,150.61
2026-04-16 10:00:00+03:00,150.74
2026-04-16 10:15:00+03:00,149.99
2026-04-16 10:30:00+03:00,146.15
2026-04-16 10:45:00+03:00,125.62
2026-04-16 11:00:00+03:00,147.65
2026-04-16 11:15:00+03:00,129.25
2026-04-16 11:30:00+03:00,100.69
2026-04-16 11:45:00+03:00,107.06
2026-04-16 12:00:00+03:00,142.49
2026-04-16 12:15:00+03:00,114.36
2026-04-16 12:30:00+03:00,102.2
2026-04-16 12:45:00+03:00,89.92
2026-04-16 13:00:00+03:00,130.11
2026-04-16 13:15:00+03:00,117.85
2026-04-16 13:30:00+03:00,102.21
2026-04-16 13:45:00+03:00,86.1
2026-04-16 14:00:00+03:00,99.27
2026-04-16 14:15:00+03:00,86.93
2026-04-16 14:30:00+03:00,86.92
2026-04-16 14:45:00+03:00,79.69
2026-04-16 15:00:00+03:00,102.21
2026-04-16 15:15:00+03:00,102.21
2026-04-16 15:30:00+03:00,88.85
2026-04-16 15:45:00+03:00,110.05
2026-04-16 16:00:00+03:00,55.53
2026-04-16 16:15:00+03:00,69.95
2026-04-16 16:30:00+03:00,99.03
2026-04-16 16:45:00+03:00,95.33
2026-04-16 17:00:00+03:00,61.67
2026-04-16 17:15:00+03:00,83.39
2026-04-16 17:30:00+03:00,98.9
2026-04-16 17:45:00+03:00,105.04
2026-04-16 18:00:00+03:00,98.98
2026-04-16 18:15:00+03:00,106.5
2026-04-16 18:30:00+03:00,118.85
2026-04-16 18:45:00+03:00,126.34
2026-04-16 19:00:00+03:00,106.06
2026-04-16 19:15:00+03:00,129.63
2026-04-16 19:30:00+03:00,140.79
2026-04-16 19:45:00+03:00,149.99
2026-04-16 20:00:00+03:00,119.57
2026-04-16 20:15:00+03:00,128.27
2026-04-16 20:30:00+03:00,143.12
2026-04-16 20:45:00+03:00,158.38
2026-04-16 21:00:00+03:00,158.87
2026-04-16 21:15:00+03:00,155.14
2026-04-16 21:30:00+03:00,141.15
2026-04-16 21:45:00+03:00,129.27
2026-04-16 22:00:00+03:00,142.36
2026-04-16 22:15:00+03:00,129.65
2026-04-16 22:30:00+03:00,118.3
2026-04-16 22:45:00+03:00,107.89
2026-04-16 23:00:00+03:00,121.08
2026-04-16 23:15:00+03:00,112.73
2026-04-16 23:30:00+03:00,106.01
2026-04-16 23:45:00+03:00,99.5
