timestamp,price
2026-02-11 00:00:00+02:00,111.09
2026-02-11 00:15:00+02:00,108.12
2026-02-11 00:30:00+02:00,104.58
2026-02-11 00:45:00+02:00,102.59
2026-02-11 01:00:00+02:00,109.31
2026-02-11 01:15:00+02:00,107.79
2026-02-11 01:30:00+02:00,106.08
2026-02-11 01:45:00+02:00,104.79
2026-02-11 02:00:00+02:00,104.95
2026-02-11 02:15:00+02:00,104.23
2026-02-11 02:30:00+02:00,101.93
2026-02-11 02:45:00+02:00,101.36
2026-02-11 03:00:00+02:00,101.27
2026-02-11 03:15:00+02:00,100.77
2026-02-11 03:30:00+02:00,100.52
2026-02-11 03:45:00+02:00,100.18
2026-02-11 04:00:00+02:00,100.38
2026-02-11 04:15:00+02:00,100.16
2026-02-11 04:30:00+02:00,99.36
2026-02-11 04:45:00+02:00,99.14
2026-02-11 05:00:00+02:00,98.46
2026-02-11 05:15:00+02:00,98.88
2026-02-11 05:30:00+02:00,99.16
2026-02-11 05:45:00+02:00,100.28
2026-02-11 06:00:00+02:00,99.96
2026-02-11 06:15:00+02:00,101.51
2026-02-11 06:30:00+02:00,133.03
2026-02-11 06:45:00+02:00,149.99
2026-02-11 07:00:00+02:00,143.89
2026-02-11 07:15:00+02:00,150.2
2026-02-11 07:30:00+02:00,162.26
2026-02-11 07:45:00+02:00,160.44
2026-02-11 08:00:00+02:00,167.86
2026-02-11 08:15:00+02:00,189.27
2026-02-11 08:30:00+02:00,177.92
2026-02-11 08:45:00+02:00,185.1
2026-02-11 09:00:00+02:00,157.45
2026-02-11 09:15:00+02:00,160.44
2026-02-11 09:30:00+02:00,188.09
2026-02-11 09:45:00+02:00,188.99
2026-02-11 10:00:00+02:00,158.08
2026-02-11 10:15:00+02:00,182.09
2026-02-11 10:30:00+02:00,189.63
2026-02-11 10:45:00+02:00,189.94
2026-02-11 11:00:00+02:00,189.0
2026-02-11 11:15:00+02:00,189.0
2026-02-11 11:30:00+02:00,188.99
2026-02-11 11:45:00+02:00,189.04
2026-02-11 12:00:00+02:00,189.43
2026-02-11 12:15:00+02:00,189.3
2026-02-11 12:30:00+02:00,189.0
2026-02-11 12:45:00+02:00,160.45
2026-02-11 13:00:00+02:00,212.2
2026-02-11 13:15:00+02:00,199.93
2026-02-11 13:30:00+02:00,193.57
2026-02-11 13:45:00+02:00,189.87
2026-02-11 14:00:00+02:00,217.3
2026-02-11 14:15:00+02:00,199.96
2026-02-11 14:30:00+02:00,202.06
2026-02-11 14:45:00+02:00,199.94
2026-02-11 15:00:00+02:00,213.68
2026-02-11 15:15:00+02:00,191.92
2026-02-11 15:30:00+02:00,189.52
2026-02-11 15:45:00+02:00,189.0
2026-02-11 16:00:00+02:00,152.33
2026-02-11 16:15:00+02:00,151.43
2026-02-11 16:30:00+02:00,152.94
2026-02-11 16:45:00+02:00,159.52
2026-02-11 17:00:00+02:00,158.77
2026-02-11 17:15:00+02:00,155.53
2026-02-11 17:30:00+02:00,151.09
2026-02-11 17:45:00+02:00,150.2
2026-02-11 18:00:00+02:00,150.0
2026-02-11 18:15:00+02:00,150.19
2026-02-11 18:30:00+02:00,149.99
2026-02-11 18:45:00+02:00,149.83
2026-02-11 19:00:00+02:00,160.07
2026-02-11 19:15:00+02:00,153.71
2026-02-11 19:30:00+02:00,147.01
2026-02-11 19:45:00+02:00,136.18
2026-02-11 20:00:00+02:00,149.99
2026-02-11 20:15:00+02:00,144.87
2026-02-11 20:30:00+02:00,130.53
2026-02-11 20:45:00+02:00,118.94
2026-02-11 21:00:00+02:00,140.04
2026-02-11 21:15:00+02:00,132.15
2026-02-11 21:30:00+02:00,125.47
2026-02-11 21:45:00+02:00,116.57
2026-02-11 22:00:00+02:00,124.55
2026-02-11 22:15:00+02:00,124.99
2026-02-11 22:30:00+02:00,111.78
2026-02-11 22:45:00+02:00,108.76
2026-02-11 23:00:00+02:00,132.32
2026-02-11 23:15:00+02:00,115.09
2026-02-11 23:30:00+02:00,105.9
2026-02-11 23:45:00+02:00,104.2
