timestamp,price
2026-09-20 00:00:00+03:00,1.99
2026-09-20 00:15:00+03:00,1.99
2026-09-20 00:30:00+03:00,1.51
2026-09-20 00:45:00+03:00,1.01
2026-09-20 01:00:00+03:00,0.01
2026-09-20 01:15:00+03:00,0.0
2026-09-20 01:30:00+03:00,0.0
2026-09-20 01:45:00+03:00,-0.01
2026-09-20 02:00:00+03:00,-0.02
2026-09-20 02:15:00+03:00,-0.02
2026-09-20 02:30:00+03:00,-0.02
2026-09-20 02:45:00+03:00,-0.03
2026-09-20 03:00:00+03:00,-0.09
2026-09-20 03:15:00+03:00,-0.09
2026-09-20 03:30:00+03:00,-0.2
2026-09-20 03:45:00+03:00,-0.21
2026-09-20 04:00:00+03:00,-0.2
2026-09-20 04:15:00+03:00,-0.2
2026-09-20 04:30:00+03:00,-0.2
2026-09-20 04:45:00+03:00,-0.2
2026-09-20 05:00:00+03:00,-0.21
2026-09-20 05:15:00+03:00,-0.48
2026-09-20 05:30:00+03:00,-0.3
2026-09-20 05:45:00+03:00,-0.32
2026-09-20 06:00:00+03:00,-0.21
2026-09-20 06:15:00+03:00,-0.21
2026-09-20 06:30:00+03:00,-0.2
2026-09-20 06:45:00+03:00,-0.09
2026-09-20 07:00:00+03:00,-0.08
2026-09-20 07:15:00+03:00,-0.04
2026-09-20 07:30:00+03:00,-0.02
2026-09-20 07:45:00+03:00,-0.02
2026-09-20 08:00:00+03:00,0.0
2026-09-20 08:15:00+03:00,0.0
2026-09-20 08:30:00+03:00,0.01
2026-09-20 08:45:00+03:00,0.13
2026-09-20 09:00:00+03:00,0.81
2026-09-20 09:15:00+03:00,1.51
2026-09-20 09:30:00+03:00,1.5
2026-09-20 09:45:00+03:00,1.44
2026-09-20 10:00:00+03:00,1.49
2026-09-20 10:15:00+03:00,1.29
2026-09-20 10:30:00+03:00,0.73
2026-09-20 10:45:00+03:00,0.01
2026-09-20 11:00:00+03:00,0.0
2026-09-20 11:15:00+03:00,0.0
2026-09-20 11:30:00+03:00,0.0
2026-09-20 11:45:00+03:00,0.0
2026-09-20 12:00:00+03:00,0.23
2026-09-20 12:15:00+03:00,0.3
2026-09-20 12:30:00+03:00,0.28
2026-09-20 12:45:00+03:00,0.28
2026-09-20 13:00:00+03:00,0.15
2026-09-20 13:15:00+03:00,0.15
2026-09-20 13:30:00+03:00,0.14
2026-09-20 13:45:00+03:00,0.14
2026-09-20 14:00:00+03:00,0.13
2026-09-20 14:15:00+03:00,0.16
2026-09-20 14:30:00+03:00,0.29
2026-09-20 14:45:00+03:00,0.96
2026-09-20 15:00:00+03:00,0.41
2026-09-20 15:15:00+03:00,0.95
2026-09-20 15:30:00+03:00,0.96
2026-09-20 15:45:00+03:00,1.0
2026-09-20 16:00:00+03:00,1.51
2026-09-20 16:15:00+03:00,2.0
2026-09-20 16:30:00+03:00,2.09
2026-09-20 16:45:00+03:00,3.34
2026-09-20 17:00:00+03:00,3.49
2026-09-20 17:15:00+03:00,4.99
2026-09-20 17:30:00+03:00,9.99
2026-09-20 17:45:00+03:00,11.04
2026-09-20 18:00:00+03:00,7.12
2026-09-20 18:15:00+03:00,15.79
2026-09-20 18:30:00+03:00,22.78
2026-09-20 18:45:00+03:00,29.99
2026-09-20 19:00:00+03:00,11.04
2026-09-20 19:15:00+03:00,19.99
2026-09-20 19:30:00+03:00,33.01
2026-09-20 19:45:00+03:00,39.59
2026-09-20 20:00:00+03:00,24.83
2026-09-20 20:15:00+03:00,29.74
2026-09-20 20:30:00+03:00,41.52
2026-09-20 20:45:00+03:00,36.93
2026-09-20 21:00:00+03:00,38.87
2026-09-20 21:15:00+03:00,35.09
2026-09-20 21:30:00+03:00,30.15
2026-09-20 21:45:00+03:00,26.26
2026-09-20 22:00:00+03:00,38.14
2026-09-20 22:15:00+03:00,34.38
2026-09-20 22:30:00+03:00,26.6
2026-09-20 22:45:00+03:00,24.27
2026-09-20 23:00:00+03:00,34.69
2026-09-20 23:15:00+03:00,30.0
2026-09-20 23:30:00+03:00,24.68
2026-09-20 23:45:00+03:00,18.99
