timestamp,price
2025-09-12 00:00:00+03:00,0.02
2025-09-12 01:00:00+03:00,-0.02
2025-09-12 02:00:00+03:00,-0.01
2025-09-12 03:00:00+03:00,-0.01
2025-09-12 04:00:00+03:00,-0.01
2025-09-12 05:00:00+03:00,-0.01
2025-09-12 06:00:00+03:00,0.01
2025-09-12 07:00:00+03:00,2.0
2025-09-12 08:00:00+03:00,3.54
2025-09-12 09:00:00+03:00,4.42
2025-09-12 10:00:00+03:00,4.29
2025-09-12 11:00:00+03:00,4.08
2025-09-12 12:00:00+03:00,3.99
2025-09-12 13:00:00+03:00,3.81
2025-09-12 14:00:00+03:00,3.75
2025-09-12 15:00:00+03:00,3.12
2025-09-12 16:00:00+03:00,3.79
2025-09-12 17:00:00+03:00,4.06
2025-09-12 18:00:00+03:00,4.91
2025-09-12 19:00:00+03:00,4.43
2025-09-12 20:00:00+03:00,4.05
2025-09-12 21:00:00+03:00,4.1
2025-09-12 22:00:00+03:00,4.07
2025-09-12 23:00:00+03:00,3.02
